time,x,y,z,step,clear,rain,snow,supported,bodyClear,continuous
34.0811,0.0000,2.2000,-121.0890,0.02999,0.00000,1.00000,0.00000,True,True,True
34.0953,0.0000,2.2000,-121.1215,0.03246,0.00000,1.00000,0.00000,True,True,True
34.1085,0.0000,2.2000,-121.1508,0.02927,0.00000,1.00000,0.00000,True,True,True
34.1229,0.0000,2.2000,-121.1821,0.03133,0.00000,1.00000,0.00000,True,True,True
34.1363,0.0000,2.2000,-121.2132,0.03109,0.00000,1.00000,0.00000,True,True,True
34.1500,0.0000,2.2000,-121.2446,0.03143,0.00000,1.00000,0.00000,True,True,True
34.1635,0.0000,2.2000,-121.2748,0.03022,0.00000,1.00000,0.00000,True,True,True
34.1791,0.0000,2.2000,-121.3098,0.03493,0.00000,1.00000,0.00000,True,True,True
34.1919,0.0000,2.2000,-121.3388,0.02901,0.00000,1.00000,0.00000,True,True,True
34.2056,0.0000,2.2000,-121.3690,0.03020,0.00000,1.00000,0.00000,True,True,True
34.2197,0.0000,2.2000,-121.3998,0.03081,0.00000,1.00000,0.00000,True,True,True
34.2338,0.0000,2.2000,-121.4321,0.03232,0.00000,1.00000,0.00000,True,True,True
34.2471,0.0000,2.2000,-121.4623,0.03019,0.00000,1.00000,0.00000,True,True,True
34.2619,0.0000,2.2000,-121.4962,0.03395,0.00000,1.00000,0.00000,True,True,True
34.2756,0.0000,2.2000,-121.5266,0.03039,0.00000,1.00000,0.00000,True,True,True
34.2891,0.0000,2.2000,-121.5574,0.03072,0.00000,1.00000,0.00000,True,True,True
34.3028,0.0000,2.2000,-121.5876,0.03026,0.00000,1.00000,0.00000,True,True,True
34.3170,0.0000,2.2000,-121.6196,0.03194,0.00000,1.00000,0.00000,True,True,True
34.3301,0.0000,2.2000,-121.6492,0.02969,0.00000,1.00000,0.00000,True,True,True
34.3467,0.0000,2.2000,-121.6863,0.03701,0.00000,1.00000,0.00000,True,True,True
34.3596,0.0000,2.2000,-121.7157,0.02945,0.00000,1.00000,0.00000,True,True,True
34.3733,0.0000,2.2000,-121.7465,0.03084,0.00000,1.00000,0.00000,True,True,True
34.3867,0.0000,2.2000,-121.7771,0.03052,0.00000,1.00000,0.00000,True,True,True
34.4028,0.0000,2.2000,-121.8127,0.03568,0.00000,1.00000,0.00000,True,True,True
34.4166,0.0000,2.2000,-121.8445,0.03175,0.00000,1.00000,0.00000,True,True,True
34.4294,0.0000,2.2000,-121.8730,0.02846,0.00000,1.00000,0.00000,True,True,True
34.4441,0.0000,2.2000,-121.9062,0.03324,0.00000,1.00000,0.00000,True,True,True
34.4588,0.0000,2.2000,-121.9384,0.03224,0.00000,1.00000,0.00000,True,True,True
34.4713,0.0000,2.2000,-121.9671,0.02870,0.00000,1.00000,0.00000,True,True,True
34.4859,0.0000,2.2000,-121.9991,0.03191,0.00000,1.00000,0.00000,True,True,True
34.5002,0.0000,2.2000,-122.0321,0.03300,0.00000,1.00000,0.00000,True,True,True
34.5122,0.0000,2.2000,-122.0597,0.02765,0.00000,1.00000,0.00000,True,True,True
34.5275,0.0000,2.2000,-122.0940,0.03432,0.00000,1.00000,0.00000,True,True,True
34.5417,0.0000,2.2000,-122.1258,0.03178,0.00000,1.00000,0.00000,True,True,True
34.5546,0.0000,2.2000,-122.1545,0.02866,0.00000,1.00000,0.00000,True,True,True
34.5709,0.0000,2.2000,-122.1909,0.03642,0.00000,1.00000,0.00000,True,True,True
34.5839,0.0000,2.2000,-122.2207,0.02979,0.00000,1.00000,0.00000,True,True,True
34.5974,0.0000,2.2000,-122.2509,0.03020,0.00000,1.00000,0.00000,True,True,True
34.6123,0.0000,2.2000,-122.2847,0.03382,0.00000,1.00000,0.00000,True,True,True
34.6249,0.0000,2.2000,-122.3133,0.02860,0.00000,1.00000,0.00000,True,True,True
34.6383,0.0000,2.2000,-122.3427,0.02938,0.00000,1.00000,0.00000,True,True,True
34.6521,0.0000,2.2000,-122.3739,0.03123,0.00000,1.00000,0.00000,True,True,True
34.6668,0.0000,2.2000,-122.4070,0.03310,0.00000,1.00000,0.00000,True,True,True
34.6790,0.0000,2.2000,-122.4346,0.02762,0.00000,1.00000,0.00000,True,True,True
34.6945,0.0000,2.2000,-122.4691,0.03444,0.00000,1.00000,0.00000,True,True,True
34.7083,0.0000,2.2000,-122.5008,0.03172,0.00000,1.00000,0.00000,True,True,True
34.7209,0.0000,2.2000,-122.5284,0.02763,0.00000,1.00000,0.00000,True,True,True
34.7354,0.0000,2.2000,-122.5612,0.03281,0.00000,1.00000,0.00000,True,True,True
34.7502,0.0000,2.2000,-122.5945,0.03332,0.00000,1.00000,0.00000,True,True,True
34.7622,0.0000,2.2000,-122.6219,0.02737,0.00000,1.00000,0.00000,True,True,True
34.7785,0.0000,2.2000,-122.6576,0.03568,0.00000,1.00000,0.00000,True,True,True
34.7921,0.0000,2.2000,-122.6885,0.03094,0.00000,1.00000,0.00000,True,True,True
34.8054,0.0000,2.2000,-122.7191,0.03057,0.00000,1.00000,0.00000,True,True,True
34.8194,0.0000,2.2000,-122.7501,0.03104,0.00000,1.00000,0.00000,True,True,True
34.8339,0.0000,2.2000,-122.7822,0.03214,0.00000,1.00000,0.00000,True,True,True
34.8472,0.0000,2.2000,-122.8133,0.03106,0.00000,1.00000,0.00000,True,True,True
34.8609,0.0000,2.2000,-122.8436,0.03027,0.00000,1.00000,0.00000,True,True,True
34.8749,0.0000,2.2000,-122.8757,0.03210,0.00000,1.00000,0.00000,True,True,True
34.8884,0.0000,2.2000,-122.9055,0.02985,0.00000,1.00000,0.00000,True,True,True
34.9040,0.0000,2.2000,-122.9408,0.03527,0.00000,1.00000,0.00000,True,True,True
34.9173,0.0000,2.2000,-122.9708,0.03003,0.00000,1.00000,0.00000,True,True,True
34.9320,0.0000,2.2000,-123.0022,0.03134,0.00000,1.00000,0.00000,True,True,True
34.9454,0.0000,2.2000,-123.0336,0.03146,0.00000,1.00000,0.00000,True,True,True
34.9612,0.0000,2.2000,-123.0688,0.03513,0.00000,1.00000,0.00000,True,True,True
34.9752,0.0000,2.2000,-123.1008,0.03206,0.00000,1.00000,0.00000,True,True,True
34.9888,0.0000,2.2000,-123.1313,0.03049,0.00000,1.00000,0.00000,True,True,True
35.0044,0.0000,2.2000,-123.1668,0.03544,0.00000,1.00000,0.00000,True,True,True
35.0177,0.0000,2.2000,-123.1966,0.02988,0.00000,1.00000,0.00000,True,True,True
35.0318,0.0000,2.2000,-123.2280,0.03130,0.00000,1.00000,0.00000,True,True,True
35.0451,0.0000,2.2000,-123.2587,0.03072,0.00000,1.00000,0.00000,True,True,True
35.0600,0.0000,2.2000,-123.2923,0.03361,0.00000,1.00000,0.00000,True,True,True
35.0730,0.0000,2.2000,-123.3215,0.02921,0.00000,1.00000,0.00000,True,True,True
35.0863,0.0000,2.2000,-123.3513,0.02979,0.00000,1.00000,0.00000,True,True,True
35.1006,0.0000,2.2000,-123.3835,0.03223,0.00000,1.00000,0.00000,True,True,True
35.1167,0.0000,2.2000,-123.4195,0.03598,0.00000,1.00000,0.00000,True,True,True
35.1283,0.0000,2.2000,-123.4457,0.02620,0.00000,1.00000,0.00000,True,True,True
35.1423,0.0000,2.2000,-123.4770,0.03128,0.00000,1.00000,0.00000,True,True,True
35.1564,0.0000,2.2000,-123.5085,0.03149,0.00000,1.00000,0.00000,True,True,True
35.1714,0.0000,2.2000,-123.5426,0.03413,0.00000,1.00000,0.00000,True,True,True
35.1845,0.0000,2.2000,-123.5718,0.02924,0.00000,1.00000,0.00000,True,True,True
35.2001,0.0000,2.2000,-123.6058,0.03394,0.00000,1.00000,0.00000,True,True,True
35.2117,0.0000,2.2000,-123.6303,0.02450,0.00000,1.00000,0.00000,True,True,True
35.2281,0.0000,2.2000,-123.6629,0.03259,0.00000,1.00000,0.00000,True,True,True
35.2416,0.0000,2.2000,-123.6899,0.02701,0.00000,1.00000,0.00000,True,True,True
35.2543,0.0000,2.2000,-123.7137,0.02384,0.00000,1.00000,0.00000,True,True,True
35.2692,0.0000,2.2000,-123.7400,0.02628,0.00000,1.00000,0.00000,True,True,True
35.2836,0.0000,2.2000,-123.7646,0.02464,0.00000,1.00000,0.00000,True,True,True
35.2961,0.0000,2.2000,-123.7854,0.02075,0.00000,1.00000,0.00000,True,True,True
35.3105,0.0000,2.2000,-123.8069,0.02155,0.00000,1.00000,0.00000,True,True,True
35.3230,0.0000,2.2000,-123.8269,0.01997,0.00000,1.00000,0.00000,True,True,True
35.3371,0.0000,2.2000,-123.8464,0.01952,0.00000,1.00000,0.00000,True,True,True
35.3515,0.0000,2.2000,-123.8660,0.01962,0.00000,1.00000,0.00000,True,True,True
35.3671,0.0000,2.2000,-123.8852,0.01916,0.00000,1.00000,0.00000,True,True,True
35.3811,0.0000,2.2000,-123.9020,0.01682,0.00000,1.00000,0.00000,True,True,True
35.3956,0.0000,2.2000,-123.9180,0.01598,0.00000,1.00000,0.00000,True,True,True
35.4084,0.0000,2.2000,-123.9313,0.01327,0.00000,1.00000,0.00000,True,True,True
35.4215,0.0000,2.2000,-123.9438,0.01250,0.00000,1.00000,0.00000,True,True,True
35.4359,0.0000,2.2000,-123.9563,0.01255,0.00000,1.00000,0.00000,True,True,True
35.4501,0.0000,2.2000,-123.9676,0.01127,0.00000,1.00000,0.00000,True,True,True
35.4610,0.0000,2.2000,-123.9757,0.00815,0.00000,1.00000,0.00000,True,True,True
35.4751,0.0000,2.2000,-123.9757,0.00000,0.00000,1.00000,0.00000,True,True,True
35.4868,0.0000,2.2000,-123.9765,0.00078,0.00000,1.00000,0.00000,True,True,True
35.5011,0.0000,2.2000,-123.9786,0.00205,0.00000,1.00000,0.00000,True,True,True
35.5150,0.0000,2.2000,-123.9816,0.00304,0.00000,1.00000,0.00000,True,True,True
35.5283,0.0000,2.2000,-123.9854,0.00383,0.00000,1.00000,0.00000,True,True,True
35.5420,0.0000,2.2000,-123.9904,0.00500,0.00000,1.00000,0.00000,True,True,True
35.5546,0.0000,2.2000,-123.9961,0.00564,0.00000,1.00000,0.00000,True,True,True
35.5687,0.0000,2.2000,-124.0033,0.00727,0.00000,1.00000,0.00000,True,True,True
35.5810,0.0000,2.2000,-124.0106,0.00720,0.00000,1.00000,0.00000,True,True,True
35.5944,0.0000,2.2000,-124.0191,0.00852,0.00000,1.00000,0.00000,True,True,True
35.6083,0.0000,2.2000,-124.0296,0.01053,0.00000,1.00000,0.00000,True,True,True
35.6196,0.0000,2.2000,-124.0385,0.00894,0.00000,1.00000,0.00000,True,True,True
35.6337,0.0000,2.2000,-124.0508,0.01225,0.00000,1.00000,0.00000,True,True,True
35.6463,0.0000,2.2000,-124.0628,0.01196,0.00000,1.00000,0.00000,True,True,True
35.6615,0.0000,2.2000,-124.0781,0.01537,0.00000,1.00000,0.00000,True,True,True
35.6753,0.0000,2.2000,-124.0931,0.01501,0.00000,1.00000,0.00000,True,True,True
35.6888,0.0000,2.2000,-124.1089,0.01579,0.00000,1.00000,0.00000,True,True,True
35.7020,0.0000,2.2000,-124.1257,0.01678,0.00000,1.00000,0.00000,True,True,True
35.7169,0.0000,2.2000,-124.1452,0.01951,0.00000,1.00000,0.00000,True,True,True
35.7306,0.0000,2.2000,-124.1647,0.01947,0.00000,1.00000,0.00000,True,True,True
35.7444,0.0000,2.2000,-124.1846,0.01990,0.00000,1.00000,0.00000,True,True,True
35.7584,0.0000,2.2000,-124.2070,0.02238,0.00000,1.00000,0.00000,True,True,True
35.7700,0.0000,2.2000,-124.2260,0.01904,0.00000,1.00000,0.00000,True,True,True
35.7850,0.0000,2.2000,-124.2508,0.02477,0.00000,1.00000,0.00000,True,True,True
35.7978,0.0000,2.2000,-124.2741,0.02337,0.00000,1.00000,0.00000,True,True,True
35.8114,0.0000,2.2000,-124.2992,0.02511,0.00000,1.00000,0.00000,True,True,True
35.8261,0.0000,2.2000,-124.3275,0.02824,0.00000,1.00000,0.00000,True,True,True
35.8399,0.0000,2.2000,-124.3549,0.02747,0.00000,1.00000,0.00000,True,True,True
35.8527,0.0000,2.2000,-124.3812,0.02628,0.00000,1.00000,0.00000,True,True,True
35.8666,0.0000,2.2000,-124.4107,0.02949,0.00000,1.00000,0.00000,True,True,True
35.8807,0.0000,2.2000,-124.4429,0.03217,0.00000,1.00000,0.00000,True,True,True
35.8938,0.0000,2.2000,-124.4728,0.02993,0.00000,1.00000,0.00000,True,True,True
35.9072,0.0000,2.2000,-124.5031,0.03026,0.00000,1.00000,0.00000,True,True,True
35.9204,0.0000,2.2000,-124.5329,0.02980,0.00000,1.00000,0.00000,True,True,True
35.9347,0.0000,2.2000,-124.5648,0.03194,0.00000,1.00000,0.00000,True,True,True
35.9487,0.0000,2.2000,-124.5963,0.03149,0.00000,1.00000,0.00000,True,True,True
35.9614,0.0000,2.2000,-124.6253,0.02898,0.00000,1.00000,0.00000,True,True,True
35.9764,0.0000,2.2000,-124.6582,0.03297,0.00000,1.00000,0.00000,True,True,True
35.9892,0.0000,2.2000,-124.6874,0.02921,0.00000,1.00000,0.00000,True,True,True
36.0012,0.0000,2.2000,-124.7149,0.02742,0.00000,1.00000,0.00000,True,True,True
36.0141,0.0000,2.2000,-124.7433,0.02840,0.00000,1.00000,0.00000,True,True,True
36.0275,0.0000,2.2000,-124.7737,0.03046,0.00000,1.00000,0.00000,True,True,True
36.0429,0.0000,2.2000,-124.8082,0.03447,0.00000,1.00000,0.00000,True,True,True
36.0542,0.0000,2.2000,-124.8340,0.02575,0.00000,1.00000,0.00000,True,True,True
36.0684,0.0000,2.2000,-124.8659,0.03195,0.00000,1.00000,0.00000,True,True,True
36.0849,0.0000,2.2000,-124.9021,0.03619,0.00000,1.00000,0.00000,True,True,True
36.0972,0.0000,2.2000,-124.9307,0.02856,0.00000,1.00000,0.00000,True,True,True
36.1102,0.0000,2.2000,-124.9600,0.02939,0.00000,1.00000,0.00000,True,True,True
36.1241,0.0000,2.2000,-124.9906,0.03058,0.00000,1.00000,0.00000,True,True,True
36.1391,0.0000,2.2000,-125.0241,0.03352,0.00000,1.00000,0.00000,True,True,True
36.1519,0.0000,2.2000,-125.0531,0.02896,0.00000,1.00000,0.00000,True,True,True
36.1654,0.0000,2.2000,-125.0839,0.03080,0.00000,1.00000,0.00000,True,True,True
36.1791,0.0000,2.2000,-125.1138,0.02990,0.00000,1.00000,0.00000,True,True,True
36.1937,0.0000,2.2000,-125.1458,0.03203,0.00000,1.00000,0.00000,True,True,True
36.2068,0.0000,2.2000,-125.1765,0.03062,0.00000,1.00000,0.00000,True,True,True
36.2198,0.0000,2.2000,-125.2065,0.03009,0.00000,1.00000,0.00000,True,True,True
36.2348,0.0000,2.2000,-125.2398,0.03324,0.00000,1.00000,0.00000,True,True,True
36.2495,0.0000,2.2000,-125.2726,0.03285,0.00000,1.00000,0.00000,True,True,True
36.2645,0.0000,2.2000,-125.3063,0.03369,0.00000,1.00000,0.00000,True,True,True
36.2786,0.0000,2.2000,-125.3375,0.03114,0.00000,1.00000,0.00000,True,True,True
36.2929,0.0000,2.2000,-125.3705,0.03298,0.00000,1.00000,0.00000,True,True,True
36.3050,0.0000,2.2000,-125.3978,0.02730,0.00000,1.00000,0.00000,True,True,True
36.3196,0.0000,2.2000,-125.4308,0.03309,0.00000,1.00000,0.00000,True,True,True
36.3321,0.0000,2.2000,-125.4588,0.02798,0.00000,1.00000,0.00000,True,True,True
36.3455,0.0000,2.2000,-125.4879,0.02912,0.00000,1.00000,0.00000,True,True,True
36.3594,0.0000,2.2000,-125.5204,0.03244,0.00000,1.00000,0.00000,True,True,True
36.3722,0.0000,2.2000,-125.5490,0.02857,0.00000,1.00000,0.00000,True,True,True
36.3869,0.0000,2.2000,-125.5824,0.03347,0.00000,1.00000,0.00000,True,True,True
36.4010,0.0000,2.2000,-125.6141,0.03171,0.00000,1.00000,0.00000,True,True,True
36.4137,0.0000,2.2000,-125.6414,0.02727,0.00000,1.00000,0.00000,True,True,True
36.4265,0.0000,2.2000,-125.6713,0.02992,0.00000,1.00000,0.00000,True,True,True
36.4407,0.0000,2.2000,-125.7025,0.03114,0.00000,1.00000,0.00000,True,True,True
36.4561,0.0000,2.2000,-125.7374,0.03494,0.00000,1.00000,0.00000,True,True,True
36.4681,0.0000,2.2000,-125.7651,0.02773,0.00000,1.00000,0.00000,True,True,True
36.4814,0.0000,2.2000,-125.7948,0.02964,0.00000,1.00000,0.00000,True,True,True
36.4945,0.0000,2.2000,-125.8242,0.02938,0.00000,1.00000,0.00000,True,True,True
36.5096,0.0000,2.2000,-125.8581,0.03395,0.00000,1.00000,0.00000,True,True,True
36.5208,0.0000,2.2000,-125.8837,0.02560,0.00000,1.00000,0.00000,True,True,True
36.5351,0.0000,2.2000,-125.9156,0.03188,0.00000,1.00000,0.00000,True,True,True
36.5492,0.0000,2.2000,-125.9474,0.03185,0.00000,1.00000,0.00000,True,True,True
36.5619,0.0000,2.2000,-125.9762,0.02876,0.00000,1.00000,0.00000,True,True,True
36.5762,0.0000,2.2000,-126.0080,0.03184,0.00000,1.00000,0.00000,True,True,True
36.5876,0.0000,2.2000,-126.0340,0.02593,0.00000,1.00000,0.00000,True,True,True
36.6009,0.0000,2.2000,-126.0641,0.03014,0.00000,1.00000,0.00000,True,True,True
36.6140,0.0000,2.2000,-126.0934,0.02934,0.00000,1.00000,0.00000,True,True,True
36.6268,0.0000,2.2000,-126.1221,0.02871,0.00000,1.00000,0.00000,True,True,True
36.6393,0.0000,2.2000,-126.1505,0.02837,0.00000,1.00000,0.00000,True,True,True
36.6534,0.0000,2.2000,-126.1824,0.03191,0.00000,1.00000,0.00000,True,True,True
36.6661,0.0000,2.2000,-126.2097,0.02731,0.00000,1.00000,0.00000,True,True,True
36.6782,0.0000,2.2000,-126.2381,0.02841,0.00000,1.00000,0.00000,True,True,True
36.6927,0.0000,2.2000,-126.2703,0.03217,0.00000,1.00000,0.00000,True,True,True
36.7049,0.0000,2.2000,-126.2982,0.02793,0.00000,1.00000,0.00000,True,True,True
36.7175,0.0000,2.2000,-126.3265,0.02827,0.00000,1.00000,0.00000,True,True,True
36.7296,0.0000,2.2000,-126.3534,0.02686,0.00000,1.00000,0.00000,True,True,True
36.7434,0.0000,2.2000,-126.3835,0.03017,0.00000,1.00000,0.00000,True,True,True
36.7558,0.0000,2.2000,-126.4127,0.02912,0.00000,1.00000,0.00000,True,True,True
36.7704,0.0000,2.2000,-126.4453,0.03266,0.00000,1.00000,0.00000,True,True,True
36.7846,0.0000,2.2000,-126.4768,0.03152,0.00000,1.00000,0.00000,True,True,True
36.7962,0.0000,2.2000,-126.5026,0.02579,0.00000,1.00000,0.00000,True,True,True
36.8107,0.0000,2.2000,-126.5344,0.03179,0.00000,1.00000,0.00000,True,True,True
36.8240,0.0000,2.2000,-126.5653,0.03092,0.00000,1.00000,0.00000,True,True,True
36.8372,0.0000,2.2000,-126.5958,0.03042,0.00000,1.00000,0.00000,True,True,True
36.8521,0.0000,2.2000,-126.6285,0.03273,0.00000,1.00000,0.00000,True,True,True
36.8680,0.0000,2.2000,-126.6644,0.03592,0.00000,1.00000,0.00000,True,True,True
36.8815,0.0000,2.2000,-126.6952,0.03082,0.00000,1.00000,0.00000,True,True,True
36.8955,0.0000,2.2000,-126.7252,0.02995,0.00000,1.00000,0.00000,True,True,True
36.9095,0.0000,2.2000,-126.7579,0.03273,0.00000,1.00000,0.00000,True,True,True
36.9213,0.0000,2.2000,-126.7849,0.02696,0.00000,1.00000,0.00000,True,True,True
36.9360,0.0000,2.2000,-126.8180,0.03309,0.00000,1.00000,0.00000,True,True,True
36.9496,0.0000,2.2000,-126.8480,0.03003,0.00000,1.00000,0.00000,True,True,True
36.9634,0.0000,2.2000,-126.8775,0.02955,0.00000,1.00000,0.00000,True,True,True
36.9759,0.0000,2.2000,-126.9077,0.03020,0.00000,1.00000,0.00000,True,True,True
36.9891,0.0000,2.2000,-126.9375,0.02973,0.00000,1.00000,0.00000,True,True,True
37.0041,0.0000,2.2000,-126.9708,0.03337,0.00000,1.00000,0.00000,True,True,True
37.0179,0.0000,2.2000,-127.0019,0.03101,0.00000,1.00000,0.00000,True,True,True
37.0293,0.0000,2.2000,-127.0278,0.02596,0.00000,1.00000,0.00000,True,True,True
37.0426,0.0000,2.2000,-127.0578,0.03001,0.00000,1.00000,0.00000,True,True,True
37.0563,0.0000,2.2000,-127.0881,0.03024,0.00000,1.00000,0.00000,True,True,True
37.0724,0.0000,2.2000,-127.1241,0.03603,0.00000,1.00000,0.00000,True,True,True
37.0847,0.0000,2.2000,-127.1526,0.02853,0.00000,1.00000,0.00000,True,True,True
37.0991,0.0000,2.2000,-127.1844,0.03181,0.00000,1.00000,0.00000,True,True,True
37.1122,0.0000,2.2000,-127.2147,0.03028,0.00000,1.00000,0.00000,True,True,True
37.1284,0.0000,2.2000,-127.2508,0.03609,0.00000,1.00000,0.00000,True,True,True
37.1429,0.0000,2.2000,-127.2832,0.03239,0.00000,1.00000,0.00000,True,True,True
37.1551,0.0000,2.2000,-127.3104,0.02718,0.00000,1.00000,0.00000,True,True,True
37.1698,0.0000,2.2000,-127.3438,0.03346,0.00000,1.00000,0.00000,True,True,True
37.1848,0.0000,2.2000,-127.3779,0.03401,0.00000,1.00000,0.00000,True,True,True
37.2012,0.0000,2.2000,-127.4141,0.03622,0.00000,1.00000,0.00000,True,True,True
37.2177,0.0000,2.2000,-127.4516,0.03755,0.00000,1.00000,0.00000,True,True,True
37.2300,0.0000,2.2000,-127.4789,0.02723,0.00000,1.00000,0.00000,True,True,True
37.2447,0.0000,2.2000,-127.5116,0.03275,0.00000,1.00000,0.00000,True,True,True
37.2593,0.0000,2.2000,-127.5454,0.03374,0.00000,1.00000,0.00000,True,True,True
37.2725,0.0000,2.2000,-127.5751,0.02979,0.00000,1.00000,0.00000,True,True,True
37.2870,0.0000,2.2000,-127.6078,0.03268,0.00000,1.00000,0.00000,True,True,True
37.3016,0.0000,2.2000,-127.6395,0.03163,0.00000,1.00000,0.00000,True,True,True
37.3149,0.0000,2.2000,-127.6697,0.03027,0.00000,1.00000,0.00000,True,True,True
37.3290,0.0000,2.2000,-127.7016,0.03188,0.00000,1.00000,0.00000,True,True,True
37.3426,0.0000,2.2000,-127.7329,0.03126,0.00000,1.00000,0.00000,True,True,True
37.3558,0.0000,2.2000,-127.7622,0.02932,0.00000,1.00000,0.00000,True,True,True
37.3711,0.0000,2.2000,-127.7969,0.03468,0.00000,1.00000,0.00000,True,True,True
37.3845,0.0000,2.2000,-127.8266,0.02973,0.00000,1.00000,0.00000,True,True,True
37.3984,0.0000,2.2000,-127.8575,0.03086,0.00000,1.00000,0.00000,True,True,True
37.4118,0.0000,2.2000,-127.8885,0.03101,0.00000,1.00000,0.00000,True,True,True
37.4262,0.0000,2.2000,-127.9207,0.03226,0.00000,1.00000,0.00000,True,True,True
37.4394,0.0000,2.2000,-127.9508,0.03004,0.00000,1.00000,0.00000,True,True,True
37.4519,0.0000,2.2000,-127.9790,0.02821,0.00000,1.00000,0.00000,True,True,True
37.4665,0.0000,2.2000,-128.0103,0.03130,0.00000,1.00000,0.00000,True,True,True
37.4793,0.0000,2.2000,-128.0406,0.03038,0.00000,1.00000,0.00000,True,True,True
37.4944,0.0000,2.2000,-128.0745,0.03387,0.00000,1.00000,0.00000,True,True,True
37.5067,0.0000,2.2000,-128.1019,0.02736,0.00000,1.00000,0.00000,True,True,True
37.5202,0.0000,2.2000,-128.1316,0.02974,0.00000,1.00000,0.00000,True,True,True
37.5346,0.0000,2.2000,-128.1646,0.03297,0.00000,1.00000,0.00000,True,True,True
37.5464,0.0000,2.2000,-128.1916,0.02699,0.00000,1.00000,0.00000,True,True,True
37.5613,0.0000,2.2000,-128.2247,0.03310,0.00000,1.00000,0.00000,True,True,True
37.5764,0.0000,2.2000,-128.2585,0.03384,0.00000,1.00000,0.00000,True,True,True
37.5877,0.0000,2.2000,-128.2843,0.02573,0.00000,1.00000,0.00000,True,True,True
37.6024,0.0000,2.2000,-128.3176,0.03333,0.00000,1.00000,0.00000,True,True,True
37.6177,0.0000,2.2000,-128.3517,0.03409,0.00000,1.00000,0.00000,True,True,True
37.6312,0.0000,2.2000,-128.3825,0.03081,0.00000,1.00000,0.00000,True,True,True
37.6441,0.0000,2.2000,-128.4113,0.02887,0.00000,1.00000,0.00000,True,True,True
37.6596,0.0000,2.2000,-128.4456,0.03421,0.00000,1.00000,0.00000,True,True,True
37.6761,0.0000,2.2000,-128.4834,0.03783,0.00000,1.00000,0.00000,True,True,True
37.6868,0.0000,2.2000,-128.5075,0.02412,0.00000,1.00000,0.00000,True,True,True
37.7016,0.0000,2.2000,-128.5394,0.03185,0.00000,1.00000,0.00000,True,True,True
37.7149,0.0000,2.2000,-128.5692,0.02983,0.00000,1.00000,0.00000,True,True,True
37.7285,0.0000,2.2000,-128.6010,0.03185,0.00000,1.00000,0.00000,True,True,True
37.7430,0.0000,2.2000,-128.6333,0.03229,0.00000,1.00000,0.00000,True,True,True
37.7550,0.0000,2.2000,-128.6602,0.02689,0.00000,1.00000,0.00000,True,True,True
37.7701,0.0000,2.2000,-128.6938,0.03365,0.00000,1.00000,0.00000,True,True,True
37.7841,0.0000,2.2000,-128.7265,0.03265,0.00000,1.00000,0.00000,True,True,True
37.7977,0.0000,2.2000,-128.7564,0.02994,0.00000,1.00000,0.00000,True,True,True
37.8125,0.0000,2.2000,-128.7897,0.03326,0.00000,1.00000,0.00000,True,True,True
37.8259,0.0000,2.2000,-128.8204,0.03069,0.00000,1.00000,0.00000,True,True,True
37.8380,0.0000,2.2000,-128.8476,0.02718,0.00000,1.00000,0.00000,True,True,True
37.8515,0.0000,2.2000,-128.8779,0.03033,0.00000,1.00000,0.00000,True,True,True
37.8661,0.0000,2.2000,-128.9101,0.03220,0.00000,1.00000,0.00000,True,True,True
37.8818,0.0000,2.2000,-128.9459,0.03577,0.00000,1.00000,0.00000,True,True,True
37.8945,0.0000,2.2000,-128.9747,0.02882,0.00000,1.00000,0.00000,True,True,True
37.9096,0.0000,2.2000,-129.0080,0.03333,0.00000,1.00000,0.00000,True,True,True
37.9223,0.0000,2.2000,-129.0373,0.02930,0.00000,1.00000,0.00000,True,True,True
37.9374,0.0000,2.2000,-129.0709,0.03358,0.00000,1.00000,0.00000,True,True,True
37.9509,0.0000,2.2000,-129.1015,0.03062,0.00000,1.00000,0.00000,True,True,True
37.9630,0.0000,2.2000,-129.1288,0.02725,0.00000,1.00000,0.00000,True,True,True
37.9764,0.0000,2.2000,-129.1591,0.03038,0.00000,1.00000,0.00000,True,True,True
37.9898,0.0000,2.2000,-129.1888,0.02962,0.00000,1.00000,0.00000,True,True,True
38.0052,0.0000,2.2000,-129.2239,0.03517,0.00000,1.00000,0.00000,True,True,True
38.0190,0.0000,2.2000,-129.2540,0.03008,0.00000,1.00000,0.00000,True,True,True
38.0319,0.0000,2.2000,-129.2840,0.02995,0.00000,1.00000,0.00000,True,True,True
38.0462,0.0000,2.2000,-129.3150,0.03101,0.00000,1.00000,0.00000,True,True,True
38.0595,0.0000,2.2000,-129.3459,0.03093,0.00000,1.00000,0.00000,True,True,True
38.0746,0.0000,2.2000,-129.3791,0.03317,0.00000,1.00000,0.00000,True,True,True
38.0892,0.0000,2.2000,-129.4122,0.03313,0.00000,1.00000,0.00000,True,True,True
38.1019,0.0000,2.2000,-129.4409,0.02869,0.00000,1.00000,0.00000,True,True,True
38.1152,0.0000,2.2000,-129.4711,0.03020,0.00000,1.00000,0.00000,True,True,True
38.1294,0.0000,2.2000,-129.5026,0.03151,0.00000,1.00000,0.00000,True,True,True
38.1440,0.0000,2.2000,-129.5352,0.03259,0.00000,1.00000,0.00000,True,True,True
38.1596,0.0000,2.2000,-129.5706,0.03545,0.00000,1.00000,0.00000,True,True,True
